Label,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
36209,76,Private,138403,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,less
36860,71,Private,124901,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,less
41500,70,Local-gov,127463,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,less
48710,79,Local-gov,132668,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,less
9165,72,Private,157593,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1455,0,6,United-States,less
21344,79,Private,266119,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,less
45256,70,Self-emp-inc,217801,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,United-States,less
46276,71,Self-emp-not-inc,157845,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,less
317,77,Self-emp-not-inc,138714,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,less
11220,70,Self-emp-inc,379819,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,10566,0,40,United-States,less
17007,77,Self-emp-inc,155761,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,8,United-States,less
22004,72,Self-emp-not-inc,284120,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,less
40816,75,Self-emp-inc,134414,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,less
42617,71,Private,211707,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,less
44229,73,Self-emp-not-inc,30958,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,United-States,less
16982,71,Private,217971,9th,5,Widowed,Sales,Unmarried,White,Female,0,0,13,United-States,less
4760,76,Private,97077,10th,6,Widowed,Sales,Unmarried,Black,Female,0,0,12,United-States,less
6803,73,Self-emp-inc,92886,10th,6,Widowed,Sales,Unmarried,White,Female,0,0,40,Canada,less
14048,71,Private,162297,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,20,United-States,less
29149,78,Private,135566,HS-grad,9,Widowed,Sales,Unmarried,White,Female,2329,0,12,United-States,less
44580,74,Private,70234,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,26,United-States,less
46484,72,Private,164724,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,28,United-States,less
158,71,Self-emp-not-inc,494223,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1816,2,United-States,less
20413,70,Self-emp-inc,243436,9th,5,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,less
35608,70,Private,113401,10th,6,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,less
44768,75,Self-emp-not-inc,106873,11th,7,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,less
6544,75,Self-emp-not-inc,242108,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,2346,0,15,United-States,less
44996,73,Private,33493,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,3,United-States,less
45205,73,Private,179001,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,7,United-States,less
29488,74,Private,84197,Masters,14,Divorced,Sales,Not-in-family,White,Female,0,0,10,United-States,less
32341,75,Self-emp-not-inc,192813,Masters,14,Widowed,Sales,Not-in-family,White,Male,0,0,45,United-States,less
43824,77,Private,171193,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Female,0,1668,30,United-States,less
23235,72,Private,158092,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,30,United-States,less
45161,70,Private,298470,Bachelors,13,Widowed,Sales,Not-in-family,White,Male,0,0,30,United-States,less
45749,70,Self-emp-inc,99554,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,less
8241,76,Self-emp-not-inc,225964,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,8,United-States,less
21176,74,State-gov,117017,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,16,United-States,less
21973,70,Private,221603,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,34,United-States,less
36929,76,Private,84428,Some-college,10,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Female,2062,0,37,United-States,less
41297,76,Self-emp-not-inc,161182,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,20,United-States,less
42118,73,Private,53114,Some-college,10,Widowed,Sales,Not-in-family,White,Female,2538,0,20,United-States,less
1711,73,Private,267408,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0,0,15,United-States,less
17933,71,Private,137499,HS-grad,9,Widowed,Sales,Other-relative,White,Female,0,0,16,United-States,less
3694,70,Private,121993,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,5,United-States,less
25220,74,Private,192290,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,less
33677,71,Federal-gov,101676,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,less
1466,70,Federal-gov,163003,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,less
14382,75,Self-emp-inc,125197,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,26,United-States,less
44032,72,Private,138790,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,less
44763,70,Private,115239,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,less
21764,77,Local-gov,177550,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,3818,0,14,United-States,less
34113,70,Private,118902,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Scotland,less
8177,79,Private,121318,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,United-States,less
46940,72,Private,132753,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,15,United-States,less
553,72,Private,205343,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,less
8628,70,Private,145419,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,5,United-States,less
25072,70,Private,90245,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,5,United-States,less
37745,72,Private,171181,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,2329,0,20,United-States,less
41119,71,Private,159722,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,less
42249,78,Local-gov,87052,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,5,United-States,less
38006,72,Private,163921,Some-college,10,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,20,United-States,less
15925,72,Private,33404,10th,6,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,less
13889,72,Federal-gov,39110,11th,7,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,Canada,less
41239,73,Self-emp-not-inc,228899,7th-8th,4,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,99,United-States,less
41843,77,Local-gov,181974,7th-8th,4,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
2968,75,Private,188612,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
3625,71,Self-emp-not-inc,130731,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,less
9083,73,State-gov,96262,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
10895,71,Private,124959,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
11968,76,Private,239880,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,less
12133,72,Private,496538,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,6360,0,40,United-States,less
13483,75,Local-gov,31195,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,less
23516,76,Private,142535,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,6,United-States,less
23949,77,Private,123959,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,less
24173,77,Private,154205,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,10,United-States,less
24247,70,Local-gov,334666,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,12,United-States,less
33596,77,Private,89655,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
36180,74,Private,175945,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,less
36806,76,Private,25319,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,less
40410,75,Private,148214,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,less
44403,73,Private,157248,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,less
44726,73,Private,108098,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,less
46942,71,Private,101577,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,1668,20,United-States,less
229,75,Private,314209,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,Columbia,less
2716,72,Private,106890,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
23934,71,Private,216608,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,less
37681,71,Private,155093,Assoc-voc,11,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,less
19900,70,Private,315868,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,less
42659,71,Private,37435,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,less
2616,74,Private,101590,Prof-school,15,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,20,United-States,less
528,74,Private,99183,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,9,United-States,less
2512,70,Private,262345,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,6,United-States,less
6462,70,Local-gov,176493,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,17,United-States,less
12245,76,Private,98695,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,less
15103,76,Local-gov,169133,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,less
20910,77,Self-emp-not-inc,71676,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,1944,1,United-States,less
30660,72,Private,165622,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,less
35758,70,Private,176940,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,16,United-States,less
43886,72,Private,131699,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,6,United-States,less
44485,75,State-gov,220618,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,10,United-States,less
42053,70,Private,210673,10th,6,Widowed,Adm-clerical,Other-relative,White,Male,0,0,20,United-States,less
47346,76,Private,201240,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,less
7527,71,Self-emp-not-inc,238479,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,less
43609,72,Self-emp-not-inc,138248,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,less
8934,76,Self-emp-not-inc,237624,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,less
33400,70,Self-emp-not-inc,323987,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States,less
35614,77,Private,133728,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
648,71,Private,78277,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,15,United-States,less
7708,70,Private,77219,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,less
12248,75,Private,187424,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,less
14612,71,State-gov,100063,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,less
20345,76,Self-emp-not-inc,236878,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,less
33454,70,Private,573446,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1455,0,40,United-States,less
325,76,Self-emp-not-inc,174309,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,United-States,less
40750,72,Self-emp-not-inc,32819,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,less
7480,70,Self-emp-not-inc,150886,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,less
11322,75,Self-emp-not-inc,205860,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1735,40,United-States,less
24691,72,Self-emp-not-inc,203289,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,less
33935,78,Private,135692,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,less
44954,72,Private,75594,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2653,0,40,United-States,less
25688,70,Private,195739,10th,6,Widowed,Craft-repair,Unmarried,White,Male,0,0,45,United-States,less
39095,77,Private,183781,HS-grad,9,Widowed,Craft-repair,Unmarried,White,Female,0,0,5,United-States,less
9736,78,Private,180239,Masters,14,Widowed,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,40,South,less
2885,71,Private,235079,Preschool,1,Widowed,Craft-repair,Unmarried,Black,Male,0,0,10,United-States,less
16109,74,Private,194312,9th,5,Widowed,Craft-repair,Not-in-family,White,Male,0,0,10,United-States,less
19113,71,Self-emp-not-inc,130436,1st-4th,2,Divorced,Craft-repair,Not-in-family,White,Female,0,0,28,United-States,less
7025,73,Self-emp-not-inc,161251,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,24,United-States,less
6301,77,Self-emp-not-inc,209507,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,less
16514,75,Self-emp-not-inc,218521,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,less
34994,70,Self-emp-not-inc,355536,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,24,United-States,less
30023,70,Self-emp-not-inc,303588,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,20,United-States,less
1339,71,Private,269708,Bachelors,13,Divorced,Tech-support,Own-child,White,Female,2329,0,16,United-States,less
47794,75,Private,185603,10th,6,Widowed,Tech-support,Not-in-family,White,Female,0,0,32,United-States,less
18704,73,Federal-gov,127858,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,3273,0,40,United-States,less
24291,72,Federal-gov,94242,Some-college,10,Widowed,Tech-support,Not-in-family,White,Female,0,0,16,United-States,less
145,70,Private,105376,Some-college,10,Never-married,Tech-support,Other-relative,White,Male,0,0,40,United-States,less
43427,76,Self-emp-not-inc,130585,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,12,United-States,less
22686,76,Local-gov,178665,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,less
32502,71,Private,138145,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,less
28766,72,Private,156310,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,2414,0,12,United-States,less
35222,77,Private,148949,10th,6,Married-civ-spouse,Other-service,Husband,Black,Male,3818,0,30,United-States,less
41346,74,Self-emp-not-inc,45319,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,1409,0,20,Canada,less
34931,72,Private,109385,1st-4th,2,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,36,United-States,less
34961,72,Private,128793,5th-6th,3,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,36,United-States,less
47516,77,Private,88269,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,less
2403,70,Private,131060,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,less
34638,72,Self-emp-not-inc,173864,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,2290,0,45,United-States,less
36371,77,Local-gov,100883,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,8,Canada,less
44806,76,Private,82628,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,United-States,less
44929,72,Private,98035,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,less
5417,74,Private,211075,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,less
11221,74,Private,97167,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,less
11721,73,Private,199362,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,less
13958,77,Private,235775,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,Cuba,less
27748,72,Without-pay,121004,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,United-States,less
39001,70,Private,117464,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,16,United-States,less
43508,71,Local-gov,94358,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,6,United-States,less
46165,75,Local-gov,73433,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,2467,40,Canada,less
40197,72,Private,103990,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,12,United-States,less
23283,71,State-gov,26109,Prof-school,15,Married-civ-spouse,Other-service,Husband,White,Male,0,0,28,United-States,less
38565,72,Self-emp-not-inc,117030,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,less
23678,72,Private,497280,9th,5,Widowed,Other-service,Unmarried,Black,Female,0,0,20,United-States,less
23915,73,Private,220019,9th,5,Widowed,Other-service,Unmarried,White,Female,0,0,9,United-States,less
3932,75,Private,95985,5th-6th,3,Widowed,Other-service,Unmarried,Black,Male,0,0,10,United-States,less
12376,70,Private,405362,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,38,United-States,less
38252,72,State-gov,120733,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,less
44502,79,Private,121552,7th-8th,4,Widowed,Other-service,Unmarried,Black,Male,0,0,5,United-States,less
48231,72,Private,135378,7th-8th,4,Widowed,Other-service,Unmarried,Black,Female,0,0,20,United-States,less
4274,72,Private,38360,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,16,United-States,less
10788,76,Private,116202,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,33,United-States,less
36208,72,Private,181494,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,25,United-States,less
40234,72,Private,128529,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,28,United-States,less
14690,72,Private,298070,Assoc-voc,11,Separated,Other-service,Unmarried,White,Female,6723,0,25,United-States,less
47806,77,Self-emp-not-inc,176690,9th,5,Widowed,Other-service,Not-in-family,White,Female,0,0,40,England,less
3271,73,Private,123160,10th,6,Widowed,Other-service,Not-in-family,White,Female,0,0,10,United-States,less
11510,74,Private,183701,10th,6,Widowed,Other-service,Not-in-family,Black,Female,0,0,6,United-States,less
25079,74,Private,260669,10th,6,Divorced,Other-service,Not-in-family,White,Female,0,0,1,United-States,less
48047,75,Private,100301,10th,6,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States,less
12292,72,Private,426562,11th,7,Divorced,Other-service,Not-in-family,Black,Female,0,0,35,United-States,less
20645,71,Private,149040,12th,8,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,less
5666,72,Private,284080,1st-4th,2,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,less
9569,73,State-gov,74040,7th-8th,4,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,less
11500,76,Private,70697,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,25,United-States,less
18515,70,Private,236055,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States,less
19998,72,Private,268861,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,99,United-States,less
33736,74,Local-gov,168782,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States,less
34596,74,Private,282553,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,less
979,78,Private,182977,HS-grad,9,Widowed,Other-service,Not-in-family,Black,Female,2964,0,40,United-States,less
1264,73,Private,29778,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,37,United-States,less
3214,74,Federal-gov,181508,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,0,0,17,United-States,less
4721,79,Self-emp-not-inc,158319,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,less
6299,70,Private,176285,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,23,United-States,less
13866,72,Private,89299,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,16,United-States,less
13990,76,Private,203910,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,0,0,17,United-States,less
14100,74,Self-emp-not-inc,43599,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,0,0,20,United-States,less
14335,73,Self-emp-not-inc,130391,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,36,United-States,less
19115,73,Private,284680,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,20,United-States,less
21989,70,Private,184176,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,28,United-States,less
23574,71,Private,93202,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,16,United-States,less
25381,76,Local-gov,329355,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,13,United-States,less
35649,73,Private,39212,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,less
41524,73,Local-gov,147703,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,United-States,less
43002,76,Local-gov,104443,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,1668,40,United-States,less
43149,70,Local-gov,31540,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,20,United-States,less
43392,78,Private,163140,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,12,United-States,less
44045,75,Private,207116,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,40,United-States,less
44049,74,Private,159138,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,12,United-States,less
45266,74,Private,146365,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,28,United-States,less
16135,71,Private,180733,Masters,14,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,less
9056,74,Private,180455,Bachelors,13,Widowed,Other-service,Not-in-family,White,Female,0,0,8,United-States,less
43851,79,Private,149912,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,less
3193,71,Private,157909,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,2964,0,60,United-States,less
8705,70,Private,102610,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,80,United-States,less
36113,72,Private,174993,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,35,United-States,less
45643,71,Private,29770,Some-college,10,Widowed,Other-service,Not-in-family,White,Female,0,0,28,United-States,less
14328,75,Private,191446,1st-4th,2,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,0,16,United-States,less
28221,70,Private,237065,5th-6th,3,Widowed,Other-service,Other-relative,White,Female,2346,0,40,United-States,less
39123,73,Local-gov,114561,5th-6th,3,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,25,Philippines,less
8294,73,Private,29675,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,12,United-States,less
9499,70,Self-emp-not-inc,280639,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,2329,0,20,United-States,less
19224,73,Private,198526,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,32,United-States,less
16985,75,Private,248833,HS-grad,9,Married-AF-spouse,Prof-specialty,Wife,White,Female,2653,0,14,United-States,less
20609,72,Private,166253,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,less
38553,70,Private,88638,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,8,United-States,less
45165,71,Private,94314,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,1173,0,18,United-States,less
42364,75,Private,91417,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,less
33432,73,Self-emp-not-inc,252431,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,less
2373,74,Private,340939,9th,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,3471,0,40,United-States,less
