Label,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
37491,20,Private,267706,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
38013,20,Private,196337,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,35,United-States,less
38028,20,Private,204160,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,less
38988,20,Private,39477,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
40923,20,Private,117789,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,less
42258,20,Private,95989,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,less
42390,20,Private,275421,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
42809,20,Private,173095,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,4,United-States,less
42979,20,Private,257470,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,20,United-States,less
43201,20,Private,267945,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
43645,20,Private,204596,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,32,United-States,less
44078,20,Private,350824,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
44418,20,Private,421474,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,less
44451,20,Private,123173,Some-college,10,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,less
44525,20,Private,129240,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,less
44591,20,Private,69911,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
44952,20,Private,206869,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,less
45760,20,Private,87546,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,less
47533,20,Private,246635,Some-college,10,Never-married,Sales,Own-child,White,Female,2597,0,20,United-States,less
29222,20,Private,235691,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,40,United-States,less
40501,20,Private,291979,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,35,United-States,less
45210,20,Private,361138,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0,45,United-States,less
48500,20,Private,267706,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,38,United-States,less
10712,20,Private,194504,Some-college,10,Separated,Sales,Unmarried,Black,Female,0,0,40,United-States,less
32046,20,Private,184045,Some-college,10,Never-married,Sales,Unmarried,Black,Female,0,0,30,United-States,less
41657,20,Private,171156,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,35,United-States,less
45374,20,Private,143604,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,2,United-States,less
2453,20,Private,171398,10th,6,Never-married,Sales,Not-in-family,Other,Male,0,0,40,United-States,less
12790,20,Private,369677,10th,6,Separated,Sales,Not-in-family,White,Female,0,0,36,United-States,less
45021,20,Private,221661,10th,6,Never-married,Sales,Not-in-family,White,Female,0,0,30,Mexico,less
13345,20,Private,206681,12th,8,Never-married,Sales,Not-in-family,White,Female,0,0,55,United-States,less
2055,20,Private,170038,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,less
2376,20,Private,242077,HS-grad,9,Divorced,Sales,Not-in-family,Black,Female,0,0,40,United-States,less
4897,20,Private,194630,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,less
5126,20,Private,216972,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,less
12586,20,Private,296618,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,less
13726,20,Private,105312,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,less
15077,20,Private,184678,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,32,United-States,less
18179,20,Self-emp-not-inc,197207,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,30,United-States,less
23243,20,Private,286166,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,less
26683,20,Private,238384,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,less
28626,20,Private,247794,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,84,United-States,less
28790,20,Private,142233,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,less
29043,20,Private,104981,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,less
29497,20,Private,227491,HS-grad,9,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,less
29566,20,Private,177287,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,38,United-States,less
39314,20,Private,286166,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,60,United-States,less
21307,20,Private,151780,Assoc-voc,11,Never-married,Sales,Not-in-family,Black,Female,0,0,35,United-States,less
446,20,Private,298227,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,United-States,less
665,20,Private,81145,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,less
1049,20,Private,74631,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,less
1142,20,Private,230891,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,less
2788,20,Private,64292,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,less
8659,20,Private,637080,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,less
9686,20,Private,32426,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,less
10245,20,Private,238685,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,less
12728,20,Private,258490,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,less
17176,20,Private,231231,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,less
19240,20,Private,158206,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,less
21099,20,Private,396722,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,less
24648,20,Private,250630,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,less
31495,20,Private,105479,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,less
32418,20,Private,227778,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,56,United-States,less
34413,20,Private,34506,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,less
35457,20,Private,185706,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,less
37257,20,Private,197767,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,0,0,36,United-States,less
38722,20,Private,211391,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,less
39155,20,Private,236601,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,20,United-States,less
40404,20,Private,281608,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,less
40700,20,Self-emp-not-inc,105997,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,25,United-States,less
42964,20,Private,228452,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,less
48751,20,Private,61777,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,less
7548,20,Private,141481,11th,7,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,50,United-States,less
43777,20,Private,214238,11th,7,Never-married,Sales,Other-relative,White,Female,0,0,32,Mexico,less
12070,20,Private,291979,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,20,United-States,less
21058,20,Private,494784,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,0,0,35,United-States,less
29907,20,Private,391679,HS-grad,9,Never-married,Sales,Other-relative,White,Male,0,0,60,United-States,less
8416,20,Private,216436,Bachelors,13,Never-married,Sales,Other-relative,Black,Female,0,0,30,United-States,less
4384,20,Private,133515,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,less
8017,20,Private,154779,Some-college,10,Never-married,Sales,Other-relative,Other,Female,0,0,40,United-States,less
10893,20,Private,146706,Some-college,10,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,30,United-States,less
24983,20,Private,148409,Some-college,10,Never-married,Sales,Other-relative,White,Male,1055,0,20,United-States,less
34887,20,Private,89991,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,35,United-States,less
39934,20,Private,74631,Some-college,10,Never-married,Sales,Other-relative,White,Female,0,0,40,United-States,less
48572,20,Private,325744,Some-college,10,Never-married,Sales,Other-relative,White,Male,0,0,40,United-States,less
6757,20,Private,221661,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Mexico,less
22852,20,Private,24896,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,less
20905,20,Private,194630,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3781,0,50,United-States,less
28845,20,Private,227626,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,less
2060,20,Private,176321,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,less
22642,20,Private,196678,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
44233,20,Private,204596,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
4856,20,Private,275190,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
5259,20,Private,309580,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,less
5860,20,Private,206215,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
6497,20,Private,260199,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,less
8314,20,Private,172232,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,less
8327,20,Private,33644,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,less
12340,20,Local-gov,271354,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,less
13772,20,Private,198148,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,less
14339,20,Private,50397,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,0,0,20,United-States,less
15355,20,Federal-gov,340217,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
18971,20,Private,94744,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,less
20971,20,Private,147884,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
21940,20,Private,181761,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
22203,20,Private,244406,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,less
23711,20,Private,205975,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
26583,20,Private,204641,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,less
28212,20,Private,333843,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
28436,20,Private,185452,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
30882,20,Private,333505,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,Nicaragua,less
43448,20,Federal-gov,114365,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
48196,20,Private,256796,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,less
1126,20,Private,117606,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
14633,20,Local-gov,247794,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,less
33070,20,Federal-gov,163205,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,36,United-States,less
41246,20,Private,176262,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
45610,20,Private,163665,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
127,20,Private,111697,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1719,28,United-States,less
376,20,Local-gov,350845,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,less
1322,20,Private,114874,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,less
3345,20,Private,195770,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,26,United-States,less
3365,20,Private,185554,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,less
4014,20,Private,145917,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
4139,20,Self-emp-not-inc,186014,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,Germany,less
4157,20,Private,54152,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,less
4263,20,Private,133352,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,Vietnam,less
4713,20,Private,215247,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
5759,20,Private,165804,Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,40,United-States,less
5897,20,Private,159297,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,15,United-States,less
6175,20,Private,170800,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
6329,20,Private,175069,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Yugoslavia,less
7133,20,Private,362999,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
7166,20,State-gov,340475,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,less
7173,20,Private,317443,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,15,United-States,less
7575,20,State-gov,125165,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,less
7628,20,Private,121023,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
7704,20,Private,184756,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,less
8932,20,Private,187158,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
9177,20,Private,188612,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,38,Nicaragua,less
10587,20,Private,366929,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,less
10596,20,Private,140001,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,less
10925,20,Private,41432,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,46,United-States,less
11023,20,Private,165201,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,4,United-States,less
13443,20,Private,131611,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,less
13809,20,Private,108887,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,less
13921,20,Private,103277,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,less
13963,20,Private,218215,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
14025,20,Private,263612,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,Haiti,less
14232,20,Private,197752,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,16,United-States,less
14412,20,Private,88126,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,9,England,less
14741,20,Private,110998,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,30,United-States,less
14756,20,Private,286391,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,2176,0,20,United-States,less
15209,20,Private,153516,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,less
15503,20,State-gov,30796,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,less
18475,20,Private,129240,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
18607,20,Private,278391,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,Nicaragua,less
18727,20,Private,215495,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Mexico,less
19835,20,State-gov,178628,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,less
19992,20,Private,117767,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States,less
20720,20,Private,210781,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
20955,20,Private,210781,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,less
20968,20,Private,224640,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
21071,20,Private,161092,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,14,United-States,less
21796,20,Private,68358,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,less
22152,20,Private,278155,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,less
23103,20,Private,124751,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,24,United-States,less
23285,20,Private,153583,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
24418,20,Private,71475,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
25158,20,Private,406641,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,less
26660,20,Private,166527,Some-college,10,Never-married,Adm-clerical,Own-child,Other,Female,0,0,20,United-States,less
27254,20,Private,151790,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,less
27452,20,Private,170091,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,less
28276,20,Federal-gov,191878,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,less
28863,20,Private,375698,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
29434,20,Private,249956,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,less
29585,20,State-gov,37482,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
29676,20,Self-emp-inc,104443,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
31770,20,Private,157332,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,less
32407,20,Private,234640,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,less
33834,20,Private,140513,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,less
34063,20,Private,245182,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,less
34857,20,Private,107882,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
34995,20,Private,193130,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,less
