Label,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
26963,17,Private,108273,10th,6,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,less
27760,17,Private,317702,10th,6,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,less
28093,17,Private,36877,10th,6,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,less
28946,17,Private,147069,10th,6,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,less
29227,17,Private,217342,10th,6,Never-married,Sales,Own-child,White,Female,0,0,5,United-States,less
33237,17,Private,190941,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
35208,17,Private,91141,10th,6,Never-married,Sales,Own-child,White,Male,0,0,8,United-States,less
36476,17,Private,171461,10th,6,Never-married,Sales,Own-child,White,Female,0,0,14,United-States,less
37183,17,Private,242871,10th,6,Never-married,Sales,Own-child,White,Female,594,0,12,United-States,less
37452,17,Private,125236,10th,6,Never-married,Sales,Own-child,White,Female,0,0,22,United-States,less
38234,17,Private,165018,10th,6,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,less
39004,17,Private,197186,10th,6,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,less
41581,17,Private,153542,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
44328,17,Private,181129,10th,6,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,less
46732,17,Private,152710,10th,6,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
210,17,Private,65368,11th,7,Never-married,Sales,Own-child,White,Female,0,0,12,United-States,less
573,17,Private,242718,11th,7,Never-married,Sales,Own-child,White,Male,0,0,12,United-States,less
805,17,Private,193830,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
841,17,Private,198124,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,less
868,17,Private,368700,11th,7,Never-married,Sales,Own-child,White,Male,0,0,28,United-States,less
2836,17,Private,400225,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
3936,17,Private,200199,11th,7,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,less
4380,17,Local-gov,191910,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,less
4677,17,Private,262511,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,less
6195,17,Private,198146,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
6313,17,Private,132755,11th,7,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,less
6792,17,Private,110723,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,less
7452,17,Private,110798,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
8130,17,Private,111332,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
8353,17,Private,114420,11th,7,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,less
11195,17,Private,244589,11th,7,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,less
11699,17,Private,150262,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
12319,17,Private,127366,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,less
12410,17,Private,216137,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,less
12972,17,Private,218124,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
13808,17,Private,132636,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
14228,17,Private,209949,11th,7,Never-married,Sales,Own-child,White,Female,0,1602,12,United-States,less
14476,17,Private,222618,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,30,United-States,less
15374,17,Private,95799,11th,7,Never-married,Sales,Own-child,White,Female,0,0,18,United-States,less
15851,17,Private,73338,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,less
16788,17,Private,277112,11th,7,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,less
20226,17,Private,224073,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,less
20268,17,Private,170455,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,less
21581,17,Private,205726,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
22427,17,Private,51939,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
22480,17,Private,184198,11th,7,Never-married,Sales,Own-child,White,Female,0,0,13,United-States,less
22497,17,Private,118792,11th,7,Never-married,Sales,Own-child,White,Female,0,0,9,United-States,less
22583,17,Private,198146,11th,7,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,less
24536,17,Private,193748,11th,7,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,less
26641,17,Private,98005,11th,7,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,less
27774,17,Private,57723,11th,7,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,less
27890,17,Private,56536,11th,7,Never-married,Sales,Own-child,White,Female,1055,0,18,India,less
27923,17,Private,143331,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,less
28168,17,Private,452406,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,less
28281,17,Private,401198,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
29993,17,Private,177629,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
31132,17,Private,277541,11th,7,Never-married,Sales,Own-child,White,Male,0,0,5,United-States,less
32964,17,Private,40299,11th,7,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,less
33606,17,Private,81010,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
36335,17,Private,98209,11th,7,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,less
37078,17,Private,91931,11th,7,Never-married,Sales,Own-child,White,Female,0,0,23,United-States,less
38557,17,Private,93511,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
39132,17,Private,354493,11th,7,Never-married,Sales,Own-child,White,Male,0,0,6,United-States,less
40249,17,Private,98005,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
42091,17,Private,110916,11th,7,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,less
42388,17,Private,226503,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
43342,17,Private,117549,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,35,United-States,less
44149,17,Private,237399,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,less
44561,17,Private,120676,11th,7,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,less
45111,17,Private,111593,11th,7,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,less
45304,17,Private,507492,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,Guatemala,less
45578,17,Private,364491,11th,7,Never-married,Sales,Own-child,White,Male,0,0,22,United-States,less
45658,17,Private,208967,11th,7,Never-married,Sales,Own-child,White,Female,0,0,24,United-States,less
46921,17,Private,140117,11th,7,Never-married,Sales,Own-child,White,Female,0,0,14,United-States,less
46935,17,Private,124661,11th,7,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,less
46962,17,Private,94492,11th,7,Never-married,Sales,Own-child,White,Female,0,0,19,United-States,less
47880,17,Private,160029,11th,7,Never-married,Sales,Own-child,White,Female,0,0,14,United-States,less
47895,17,Private,95079,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
48555,17,Private,134768,11th,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
48621,17,Private,142587,11th,7,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,less
5030,17,Private,121037,12th,8,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
10672,17,Private,33138,12th,8,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,less
11438,17,Private,56986,12th,8,Never-married,Sales,Own-child,White,Female,0,0,18,United-States,less
12679,17,Private,151141,12th,8,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,less
22186,17,Private,146329,12th,8,Never-married,Sales,Own-child,White,Female,0,0,23,United-States,less
23882,17,Private,178953,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
24668,17,Private,153021,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
25204,17,Private,167658,12th,8,Never-married,Sales,Own-child,White,Female,0,0,6,United-States,less
34812,17,Private,408012,12th,8,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,less
36182,17,Self-emp-not-inc,226203,12th,8,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,less
36714,17,Private,153021,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
41536,17,Private,35603,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
42153,17,Private,313444,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
46963,17,Private,73820,12th,8,Never-married,Sales,Own-child,White,Female,0,0,8,United-States,less
43710,17,Private,147497,5th-6th,3,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
28771,17,Private,46402,7th-8th,4,Never-married,Sales,Own-child,White,Male,0,0,8,United-States,less
8318,17,Private,208463,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
16841,17,Private,108909,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,less
47730,17,Private,208046,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,16,United-States,less
9586,17,Private,156736,10th,6,Never-married,Sales,Unmarried,White,Female,0,0,12,United-States,less
31659,17,Private,309504,10th,6,Never-married,Sales,Unmarried,White,Female,0,0,24,United-States,less
13616,17,Private,193199,11th,7,Never-married,Sales,Unmarried,White,Female,0,0,12,Poland,less
16196,17,Private,204018,11th,7,Never-married,Sales,Unmarried,White,Male,0,0,15,United-States,less
46308,17,Private,188996,9th,5,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,less
34435,17,Private,173740,10th,6,Never-married,Sales,Not-in-family,White,Female,0,0,15,United-States,less
33557,17,Private,28544,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,less
41996,17,Private,86019,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,36,United-States,less
45156,17,Private,98572,11th,7,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,less
4397,17,Private,160118,12th,8,Never-married,Sales,Not-in-family,White,Female,0,0,10,United-States,less
26899,17,Private,220562,9th,5,Never-married,Sales,Other-relative,Other,Female,0,0,32,Mexico,less
2279,17,Private,329783,10th,6,Never-married,Sales,Other-relative,White,Female,0,0,10,United-States,less
12803,17,Private,117549,10th,6,Never-married,Sales,Other-relative,Black,Female,0,0,12,United-States,less
26794,17,Private,160758,10th,6,Never-married,Sales,Other-relative,White,Male,0,0,30,United-States,less
33860,17,Private,129396,11th,7,Never-married,Sales,Other-relative,White,Female,0,0,26,United-States,less
39034,17,Private,118792,11th,7,Never-married,Sales,Other-relative,White,Female,0,0,24,United-States,less
2046,17,Self-emp-not-inc,60116,10th,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,10,United-States,less
21944,17,Private,295991,10th,6,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
40115,17,Private,40432,10th,6,Never-married,Adm-clerical,Own-child,White,Female,0,0,4,United-States,less
43286,17,Private,158762,10th,6,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,less
1075,17,Private,220384,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,15,United-States,less
1479,17,Private,197850,11th,7,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,24,United-States,less
1692,17,Private,103851,11th,7,Never-married,Adm-clerical,Own-child,White,Female,1055,0,20,United-States,less
9497,17,Local-gov,148194,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,less
9852,17,Private,293440,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
12423,17,Private,413557,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,32,United-States,less
12788,17,Local-gov,308901,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
21288,17,Private,121425,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,less
22958,17,Private,54257,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
24955,17,Private,160968,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,16,United-States,less
25776,17,Private,239947,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,less
28518,17,Private,275051,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States,less
29954,17,Private,38611,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,23,United-States,less
30230,17,Private,231438,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,less
33947,17,Private,272372,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,7,United-States,less
37365,17,Private,298605,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
39051,17,Private,295120,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,less
40271,17,Local-gov,161955,11th,7,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,30,United-States,less
40819,17,Local-gov,140240,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,less
42530,17,Private,79464,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,less
43399,17,Private,89259,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,less
46252,17,Private,191535,11th,7,Never-married,Adm-clerical,Own-child,White,Male,0,0,7,United-States,less
48099,17,Federal-gov,29078,11th,7,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,15,United-States,less
14019,17,Private,331552,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,less
22858,17,Local-gov,340043,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,less
31865,17,Private,214787,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,less
38639,17,Self-emp-inc,151999,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,less
42655,17,Local-gov,236831,12th,8,Never-married,Adm-clerical,Own-child,Black,Female,0,0,15,United-States,less
47165,17,Private,221797,12th,8,Never-married,Adm-clerical,Own-child,White,Female,594,0,20,United-States,less
24737,17,Private,276718,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,less
35287,17,Private,41865,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,5,United-States,less
6889,17,Private,100828,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,less
47555,17,Private,153021,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,6,United-States,less
26868,17,Federal-gov,99893,11th,7,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1602,40,United-States,less
19004,17,Private,198830,11th,7,Never-married,Adm-clerical,Other-relative,White,Female,0,0,10,United-States,less
14545,17,Private,73145,9th,5,Never-married,Craft-repair,Own-child,White,Female,0,0,16,United-States,less
22481,17,Private,121287,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,less
14515,17,Self-emp-inc,61838,10th,6,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,less
39457,17,Private,166360,10th,6,Never-married,Craft-repair,Own-child,White,Female,0,0,30,United-States,less
41549,17,Private,323164,10th,6,Never-married,Craft-repair,Own-child,Other,Female,0,0,35,El-Salvador,less
2163,17,Private,195262,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,17,United-States,less
2382,17,Private,317681,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,10,United-States,less
16388,17,Private,173807,11th,7,Never-married,Craft-repair,Own-child,White,Female,0,0,15,United-States,less
19626,17,Private,70868,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,16,United-States,less
23535,17,Private,240143,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,less
25022,17,Private,122041,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,less
28569,17,Local-gov,195262,11th,7,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,less
30849,17,Private,106733,11th,7,Never-married,Craft-repair,Own-child,White,Male,594,0,40,United-States,less
35828,17,Private,116267,12th,8,Never-married,Craft-repair,Own-child,White,Male,0,0,15,Columbia,less
28631,17,Private,271837,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,16,United-States,less
23661,17,Private,232713,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,594,0,30,United-States,less
9972,17,Private,168807,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,less
45758,17,Private,192173,9th,5,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,less
7948,17,Private,186067,10th,6,Never-married,Tech-support,Own-child,White,Male,0,0,10,United-States,less
7645,17,Private,221129,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,less
272,17,Private,191260,9th,5,Never-married,Other-service,Own-child,White,Male,1055,0,24,United-States,less
1520,17,Local-gov,32124,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,9,United-States,less
14194,17,Private,166290,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,less
16318,17,Private,133449,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,26,United-States,less
17384,17,Private,225211,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,less
20431,17,Private,53367,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,less
20926,17,Private,60562,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,less
25503,17,Private,317702,9th,5,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,less
29131,17,Private,28031,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,less
30667,17,Private,143868,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,less
30899,17,Local-gov,192387,9th,5,Never-married,Other-service,Own-child,White,Male,0,0,45,United-States,less
42232,17,Private,67603,9th,5,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,less
610,17,Private,169658,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,less
3529,17,Private,263746,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,less
3606,17,Private,130125,10th,6,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,1055,0,20,United-States,less
4905,17,Private,57324,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,less
6821,17,Private,130795,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,less
6875,17,Private,365613,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,10,Canada,less
8658,17,Private,294485,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,less
8856,17,Private,154908,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,less
9656,17,Private,99161,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,less
9804,17,Private,52967,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,6,United-States,less
9822,17,Self-emp-inc,143034,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,4,United-States,less
10444,17,Self-emp-not-inc,228786,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,less
10450,17,Private,191910,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,less
11146,17,Private,183066,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,less
11572,17,Private,250541,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,less
11926,17,Private,114798,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,less
12148,17,Private,117477,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,less
12882,17,Private,96282,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,14,United-States,less
13323,17,Private,345403,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,less
14095,17,State-gov,179319,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,less
14285,17,Self-emp-inc,325171,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,less
15424,17,Private,142912,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,less
16736,17,Private,187308,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,less
18470,17,Private,104232,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,less
19207,17,Private,183066,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,less
19237,17,Private,225106,10th,6,Never-married,Other-service,Own-child,White,Female,0,1602,18,United-States,less
19381,17,Private,95446,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,less
19497,17,Private,143791,10th,6,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,less
19685,17,Private,146268,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,less
19903,17,Private,126832,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,less
20784,17,Private,31007,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,less
21197,17,Private,175465,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,14,United-States,less
21201,17,Private,25051,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,less
21731,17,Private,202344,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,less
22424,17,Private,566049,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,8,United-States,less
23395,17,Private,166242,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,less
24360,17,Private,32763,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,less
24392,17,Private,41865,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,less
24405,17,Private,25690,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,less
24588,17,Private,321880,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,15,United-States,less
24623,17,Private,202521,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,less
24862,17,Private,239346,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,less
25454,17,Private,266134,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,less
27168,17,Private,721712,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,less
27188,17,Private,369909,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,less
27430,17,Private,218361,10th,6,Never-married,Other-service,Own-child,White,Female,0,1602,12,United-States,less
27694,17,Private,244523,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,less
29280,17,Local-gov,39815,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,less
29685,17,Private,136363,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,less
29952,17,Private,112795,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,less
29983,17,Private,132680,10th,6,Never-married,Other-service,Own-child,White,Female,0,1602,10,United-States,less
31040,17,Private,160049,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,less
32448,17,Private,117798,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,less
35108,17,Private,36801,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,18,United-States,less
35877,17,Private,150471,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,less
37853,17,Private,127366,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,less
38474,17,Private,80576,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,less
41635,17,Private,141445,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,less
42862,17,Private,219199,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,15,United-States,less
42923,17,Private,165457,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,less
43807,17,Private,34943,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,less
44543,17,Private,58037,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,less
45563,17,Private,209650,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,less
47229,17,Private,236091,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,8,United-States,less
47785,17,Private,94774,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,less
48450,17,Private,196252,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,less
48604,17,Private,168807,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,less
263,17,Private,245918,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,less
372,17,Private,89821,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,less
1390,17,Private,46496,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,5,United-States,less
2802,17,Private,295488,11th,7,Never-married,Other-service,Own-child,Black,Female,0,0,25,United-States,less
2945,17,Local-gov,182070,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,less
3577,17,Private,115551,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,less
4624,17,Private,181580,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,less
5397,17,Private,265657,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,less
